Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1    ,2         ,2        ,1918   ,1905      ,2003   ,1955      ,WN           ,438      ,N227   ,45               ,50            ,30     ,8       ,13      ,BHM   ,BNA ,177     ,6     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,944    ,930       ,1027   ,1020      ,WN           ,1922     ,N766   ,43               ,50            ,33     ,7       ,14      ,BHM   ,BNA ,177     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1039   ,1035      ,1324   ,1325      ,WN           ,1333     ,N600WN ,105              ,110           ,94     ,-1      ,4       ,BHM   ,BWI ,682     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1820   ,1820      ,2109   ,2110      ,WN           ,1575     ,N306SW ,109              ,110           ,93     ,-1      ,0       ,BHM   ,BWI ,682     ,2     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,633    ,635       ,922    ,925       ,WN           ,2203     ,N424   ,109              ,110           ,91     ,-3      ,-2      ,BHM   ,BWI ,682     ,2     ,16     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1748   ,1730      ,1936   ,1925      ,WN           ,1758     ,N303SW ,108              ,115           ,96     ,11      ,18      ,BHM   ,HOU ,570     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1142   ,1135      ,1326   ,1325      ,WN           ,2705     ,N638SW ,104              ,110           ,90     ,1       ,7       ,BHM   ,HOU ,570     ,3     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1629   ,1615      ,1841   ,1825      ,WN           ,772      ,N245   ,72               ,70            ,53     ,16      ,14      ,BHM   ,JAX ,365     ,8     ,11     ,0        ,                ,0       ,0           ,0           ,2       ,0            ,14
2007,1    ,2         ,2        ,1135   ,1120      ,1316   ,1335      ,WN           ,1073     ,N780   ,221              ,255           ,213    ,-19     ,15      ,BHM   ,LAS ,1618    ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1545   ,1545      ,1814   ,1810      ,WN           ,557      ,N378SW ,89               ,85            ,74     ,4       ,0       ,BHM   ,MCO ,478     ,6     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1029   ,1020      ,1253   ,1245      ,WN           ,2684     ,N654SW ,84               ,85            ,72     ,8       ,9       ,BHM   ,MCO ,478     ,6     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,723    ,725       ,858    ,905       ,WN           ,945      ,N433   ,95               ,100           ,80     ,-7      ,-2      ,BHM   ,MDW ,570     ,6     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1616   ,1605      ,1753   ,1750      ,WN           ,2253     ,N495   ,97               ,105           ,87     ,3       ,11      ,BHM   ,MDW ,570     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1717   ,1635      ,1948   ,1935      ,WN           ,1243     ,N498   ,211              ,240           ,199    ,13      ,42      ,BHM   ,PHX ,1455    ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,914    ,915       ,1110   ,1120      ,WN           ,172      ,N426   ,56               ,65            ,46     ,-10     ,-1      ,BHM   ,SDF ,323     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1517   ,1515      ,1723   ,1720      ,WN           ,1929     ,N732   ,66               ,65            ,50     ,3       ,2       ,BHM   ,SDF ,323     ,6     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,737    ,740       ,859    ,900       ,WN           ,1565     ,N488   ,82               ,80            ,58     ,-1      ,-3      ,BHM   ,STL ,410     ,17    ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,946    ,950       ,1208   ,1210      ,WN           ,554      ,N400   ,82               ,80            ,69     ,-2      ,-4      ,BHM   ,TPA ,460     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2031   ,2015      ,2249   ,2235      ,WN           ,794      ,N457   ,78               ,80            ,67     ,14      ,16      ,BHM   ,TPA ,460     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1256   ,1250      ,1504   ,1510      ,WN           ,500      ,N514   ,128              ,140           ,114    ,-6      ,6       ,BNA   ,AUS ,756     ,3     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,810    ,800       ,1015   ,1020      ,WN           ,1910     ,N240   ,125              ,140           ,111    ,-5      ,10      ,BNA   ,AUS ,756     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1706   ,1645      ,1921   ,1905      ,WN           ,2979     ,N605SW ,135              ,140           ,120    ,16      ,21      ,BNA   ,AUS ,756     ,4     ,11     ,0        ,                ,0       ,1           ,0           ,0       ,0            ,15
2007,1    ,2         ,2        ,1448   ,1430      ,1746   ,1745      ,WN           ,123      ,N731   ,118              ,135           ,107    ,1       ,18      ,BNA   ,BDL ,852     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,840    ,820       ,921    ,905       ,WN           ,325      ,N766   ,41               ,45            ,31     ,16      ,20      ,BNA   ,BHM ,177     ,2     ,8      ,0        ,                ,0       ,6           ,0           ,0       ,0            ,10
2007,1    ,2         ,2        ,1527   ,1520      ,1610   ,1610      ,WN           ,1243     ,N498   ,43               ,50            ,32     ,0       ,7       ,BNA   ,BHM ,177     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1233   ,1225      ,1514   ,1505      ,WN           ,333      ,N227   ,101              ,100           ,89     ,9       ,8       ,BNA   ,BWI ,588     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,616    ,615       ,853    ,900       ,WN           ,426      ,N757   ,97               ,105           ,83     ,-7      ,1       ,BNA   ,BWI ,588     ,3     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1521   ,1450      ,1801   ,1730      ,WN           ,825      ,N467   ,100              ,100           ,87     ,31      ,31      ,BNA   ,BWI ,588     ,4     ,9      ,0        ,                ,0       ,16          ,0           ,0       ,0            ,15
2007,1    ,2         ,2        ,1956   ,1945      ,2223   ,2220      ,WN           ,1268     ,N496   ,87               ,95            ,75     ,3       ,11      ,BNA   ,BWI ,588     ,2     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,850    ,830       ,1130   ,1110      ,WN           ,1277     ,N301SW ,100              ,100           ,87     ,20      ,20      ,BNA   ,BWI ,588     ,3     ,10     ,0        ,                ,0       ,7           ,0           ,0       ,0            ,13
2007,1    ,2         ,2        ,1801   ,1705      ,2042   ,1945      ,WN           ,1350     ,N395SW ,101              ,100           ,87     ,57      ,56      ,BNA   ,BWI ,588     ,3     ,11     ,0        ,                ,0       ,5           ,0           ,1       ,0            ,51
2007,1    ,2         ,2        ,1105   ,1105      ,1347   ,1345      ,WN           ,2127     ,N375   ,102              ,100           ,91     ,2       ,0       ,BNA   ,BWI ,588     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2220   ,2125      ,39     ,2355      ,WN           ,2658     ,N207   ,79               ,90            ,70     ,44      ,55      ,BNA   ,BWI ,588     ,2     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,44
2007,1    ,2         ,2        ,639    ,640       ,856    ,905       ,WN           ,546      ,N793   ,77               ,85            ,63     ,-9      ,-1      ,BNA   ,CLE ,448     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1142   ,1140      ,1404   ,1405      ,WN           ,653      ,N741   ,82               ,85            ,68     ,-1      ,2       ,BNA   ,CLE ,448     ,6     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1958   ,1920      ,2214   ,2145      ,WN           ,1532     ,N690SW ,76               ,85            ,65     ,29      ,38      ,BNA   ,CLE ,448     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,29
2007,1    ,2         ,2        ,1702   ,1640      ,1930   ,1905      ,WN           ,1601     ,N480   ,88               ,85            ,68     ,25      ,22      ,BNA   ,CLE ,448     ,11    ,9      ,0        ,                ,0       ,22          ,0           ,3       ,0            ,0
2007,1    ,2         ,2        ,1953   ,1945      ,2156   ,2155      ,WN           ,680      ,N663SW ,63               ,70            ,51     ,1       ,8       ,BNA   ,CMH ,338     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,921    ,920       ,1124   ,1130      ,WN           ,715      ,N222   ,63               ,70            ,50     ,-6      ,1       ,BNA   ,CMH ,338     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,842    ,835       ,1029   ,1025      ,WN           ,1121     ,N634SW ,167              ,170           ,150    ,4       ,7       ,BNA   ,DEN ,1013    ,7     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1159   ,1205      ,1425   ,1435      ,WN           ,1447     ,N767   ,86               ,90            ,69     ,-10     ,-6      ,BNA   ,DTW ,457     ,5     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,806    ,805       ,1028   ,1035      ,WN           ,2281     ,N730MA ,82               ,90            ,68     ,-7      ,1       ,BNA   ,DTW ,457     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2035   ,2010      ,2257   ,2240      ,WN           ,2701     ,N609SW ,82               ,90            ,70     ,17      ,25      ,BNA   ,DTW ,457     ,4     ,8      ,0        ,                ,0       ,4           ,0           ,0       ,0            ,13
2007,1    ,2         ,2        ,922    ,925       ,1227   ,1230      ,WN           ,140      ,N732   ,125              ,125           ,111    ,-3      ,-3      ,BNA   ,FLL ,793     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2008   ,1920      ,2307   ,2225      ,WN           ,164      ,N743   ,119              ,125           ,108    ,42      ,48      ,BNA   ,FLL ,793     ,3     ,8      ,0        ,                ,0       ,34          ,0           ,0       ,0            ,8
2007,1    ,2         ,2        ,1355   ,1355      ,1554   ,1600      ,WN           ,608      ,N365   ,119              ,125           ,106    ,-6      ,0       ,BNA   ,HOU ,670     ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
